imdb_score,duration,gross,budget
7.2,126.0,25592632.0,18000000.0
7.7,108.0,25440971.0,15000000.0
7.8,112.0,22858926.0,13000000.0
6.1,90.0,22235901.0,6000000.0
5.8,91.0,38916903.0,13000000.0
6.5,135.0,16929123.0,14000000.0
7.9,141.0,13753931.0,19000000.0
6.3,104.0,10996440.0,13000000.0
3.8,84.0,8026971.0,13000000.0
8.3,118.0,14677654.0,13000000.0
6.4,82.0,9975684.0,13000000.0
6.7,95.0,7881335.0,13000000.0
6.1,94.0,6241697.0,13000000.0
6.0,99.0,5871603.0,13000000.0
5.8,121.0,16574731.0,13000000.0
5.6,84.0,5002310.0,13000000.0
6.1,93.0,4919896.0,13000000.0
5.9,93.0,25675765.0,13000000.0
7.3,120.0,4857376.0,13000000.0
6.8,112.0,3169424.0,13000000.0
5.7,107.0,18004225.0,13000000.0
7.3,112.0,3058380.0,100000000.0
6.3,96.0,3074838.0,11000000.0
5.9,91.0,2104000.0,13000000.0
7.1,105.0,28501651.0,26000000.0
7.1,125.0,1172769.0,13000000.0
8.0,102.0,17738570.0,13000000.0
5.1,87.0,1200000.0,3000000.0
7.1,118.0,1150403.0,13000000.0
6.5,115.0,403932.0,20000000.0
4.5,91.0,1712111.0,8495000.0
6.6,88.0,1024175.0,13000000.0
4.3,127.0,301305.0,13000000.0
6.7,94.0,51872378.0,13000000.0
5.4,90.0,28399192.0,13000000.0
6.6,102.0,2035566.0,13000000.0
7.4,100.0,0.0,12500000.0
7.3,117.0,21078145.0,12500000.0
6.9,109.0,14060950.0,12500000.0
8.0,121.0,12281500.0,13000000.0
6.4,111.0,0.0,3660000.0
7.8,100.0,10725228.0,12500000.0
6.1,109.0,214966.0,13000000.0
6.1,93.0,0.0,18000000.0
5.1,101.0,11956207.0,16000000.0
7.8,101.0,0.0,0.0
7.4,106.0,5949693.0,12000000.0
7.8,94.0,9030581.0,12500000.0
8.0,140.0,4157491.0,12800000.0
6.7,132.0,1508689.0,16000000.0
6.6,99.0,1227324.0,12500000.0
6.4,90.0,4360548.0,15000000.0
6.7,105.0,26589953.0,10500000.0
6.2,108.0,1039869.0,15000000.0
7.3,69.0,48092846.0,12500000.0
8.1,148.0,1110186.0,12800000.0
7.0,118.0,1089445.0,12500000.0
8.0,132.0,204565000.0,8000000.0
8.0,130.0,260000000.0,8000000.0
7.0,95.0,101736215.0,11000000.0
7.9,80.0,71442.0,9600000.0
5.9,94.0,79817937.0,25000000.0
6.6,122.0,91547205.0,12000000.0
6.3,102.0,75074950.0,12000000.0
7.7,116.0,78900000.0,11000000.0
6.9,78.0,72217000.0,12000000.0
7.1,114.0,79568000.0,12000000.0
7.4,112.0,65500000.0,12000000.0
6.5,110.0,70011073.0,12000000.0
6.5,104.0,65269010.0,12000000.0
6.8,81.0,63071133.0,12000000.0
7.5,154.0,39647595.0,12000000.0
6.6,102.0,38087366.0,12000000.0
7.1,89.0,64572496.0,12000000.0
6.6,132.0,30400000.0,12000000.0
7.0,103.0,42365600.0,5000000.0
3.3,93.0,37188667.0,12000000.0
6.7,93.0,54724272.0,12000000.0
8.0,172.0,0.0,12000000.0
6.8,96.0,31597131.0,12000000.0
6.0,89.0,31691811.0,12000000.0
5.4,92.0,31397498.0,12000000.0
4.3,97.0,31179516.0,12000000.0
6.2,93.0,31155435.0,12000000.0
7.7,89.0,27281507.0,12000000.0
8.0,144.0,167007184.0,150000000.0
7.4,123.0,25776062.0,12000000.0
5.9,93.0,25240988.0,12000000.0
7.8,133.0,124868837.0,12000000.0
7.4,121.0,22905674.0,12000000.0
6.5,102.0,25277561.0,12000000.0
5.4,102.0,0.0,12000000.0
7.0,99.0,21133087.0,12000000.0
8.6,55.0,0.0,0.0
7.6,98.0,37707719.0,12000000.0
6.9,118.0,18761993.0,9000000.0
7.0,125.0,0.0,12000000.0
5.3,104.0,18595716.0,12000000.0
6.4,109.0,31990064.0,12000000.0
4.5,86.0,17321573.0,0.0
7.8,115.0,17613460.0,12000000.0
6.7,92.0,21088568.0,13000000.0
5.3,91.0,17292381.0,12000000.0
6.3,94.0,16300302.0,12000000.0
7.0,93.0,27829874.0,12000000.0
5.3,93.0,13960203.0,0.0
6.6,100.0,12902790.0,12000000.0
5.8,100.0,21520719.0,0.0
6.7,113.0,12796277.0,0.0
6.6,122.0,0.0,12000000.0
7.0,100.0,11634362.0,0.0
8.4,293.0,11433134.0,14000000.0
6.0,137.0,22406362.0,107000000.0
5.4,93.0,10198766.0,12000000.0
7.8,123.0,15294553.0,12000000.0
7.6,119.0,11041228.0,100000000.0
6.6,107.0,7918283.0,12000000.0
6.4,106.0,22331028.0,12000000.0
7.0,109.0,8134217.0,12000000.0
5.7,81.0,6982680.0,10000000.0
5.9,95.0,6739141.0,8000000.0
6.3,86.0,5542025.0,12000000.0
6.3,113.0,5032496.0,12000000.0
6.2,122.0,6754898.0,12000000.0
2.1,90.0,4922166.0,12000000.0
5.0,108.0,4903000.0,12000000.0
5.3,113.0,4717455.0,12000000.0
7.1,110.0,3148482.0,12000000.0
7.0,109.0,2326407.0,12000000.0
7.0,110.0,2201412.0,12215500000.0
5.7,100.0,0.0,12000000.0
7.1,101.0,2060953.0,12000000.0
7.0,97.0,3950294.0,12000000.0
7.7,172.0,2835886.0,9200000.0
7.1,104.0,1779284.0,12000000.0
6.8,99.0,1702277.0,12000000.0
7.5,129.0,261481.0,12000000.0
6.3,91.0,1506998.0,12000000.0
7.3,100.0,860002.0,12000000.0
6.8,111.0,548934.0,12000000.0
7.2,114.0,447750.0,10000000.0
6.4,86.0,333976.0,12000000.0
6.0,107.0,141853.0,12000000.0
6.4,90.0,303439.0,8000000.0
5.1,103.0,793352.0,0.0
7.5,120.0,214202.0,12000000.0
7.1,134.0,195888.0,2500000000.0
4.6,110.0,175370.0,12000000.0
5.7,95.0,190666.0,0.0
6.8,95.0,0.0,7500000.0
7.7,132.0,119922.0,12000000.0
6.7,94.0,177343675.0,135000000.0
3.2,89.0,0.0,0.0
6.1,138.0,0.0,12000000.0
5.6,113.0,17149.0,20000000.0
6.9,99.0,0.0,12000000.0
5.8,99.0,91443253.0,12000000.0
8.3,104.0,30093107.0,6000000.0
6.6,103.0,57469179.0,11500000.0
7.5,134.0,48856.0,11900000.0
6.0,100.0,0.0,11500000.0
7.2,106.0,148170000.0,11000000.0
8.7,125.0,460935665.0,11000000.0
6.0,109.0,35537564.0,11500000.0
8.0,200.0,111722000.0,11000000.0
7.2,114.0,10230.0,0.0
4.5,112.0,90556401.0,11000000.0
7.9,116.0,93571803.0,25000000.0
7.1,92.0,72755517.0,0.0
7.5,120.0,52929168.0,11000000.0
6.8,107.0,50461335.0,11000000.0
7.2,107.0,49797148.0,11000000.0
5.8,100.0,0.0,13500000.0
7.1,81.0,46563158.0,13000000.0
7.4,101.0,41227069.0,11000000.0
7.6,122.0,39025000.0,11000000.0
6.9,97.0,38201895.0,10500000.0
6.0,92.0,27669413.0,11000000.0
6.9,92.0,0.0,11000000.0
7.3,110.0,37766350.0,11000000.0
4.6,86.0,23978402.0,11000000.0
6.0,91.0,21370057.0,12000000.0
6.4,145.0,0.0,11000000.0
5.5,100.0,4884663.0,12000000.0
7.5,111.0,38317535.0,11000000.0
8.1,184.0,0.0,11000000.0
6.3,89.0,13903262.0,11000000.0
5.1,84.0,13592872.0,11000000.0
6.8,98.0,18381787.0,11000000.0
5.3,95.0,13558739.0,11000000.0
7.3,100.0,13103828.0,11000000.0
7.3,109.0,33305037.0,11000000.0
7.1,118.0,10214647.0,11000000.0
7.6,88.0,11501093.0,13000000.0
5.3,86.0,4814244.0,11000000.0
7.8,118.0,9170214.0,11000000.0
7.7,125.0,4068087.0,17000000.0
7.7,125.0,3753806.0,11000000.0
5.4,94.0,3034181.0,11000000.0
6.2,113.0,2832826.0,11000000.0
7.4,104.0,13214255.0,11000000.0
6.2,95.0,16017403.0,5000000.0
5.1,102.0,2807854.0,11000000.0
6.9,124.0,0.0,11000000.0
6.3,105.0,540085.0,0.0
6.8,104.0,352786.0,11000000.0
7.4,120.0,76600000.0,10700000.0
5.7,111.0,0.0,12000000.0
5.8,95.0,56729973.0,10800000.0
6.2,96.0,0.0,0.0
4.3,97.0,0.0,11000000.0
6.4,118.0,399879.0,15000000.0
6.0,193.0,3275443.0,700000000.0
6.9,97.0,18535191.0,14000000.0
5.5,98.0,23838.0,7000000.0
5.4,103.0,22160085.0,10600000.0
8.3,161.0,56715371.0,12000000.0
7.9,120.0,434949459.0,10500000.0
6.5,97.0,11043445.0,10000000.0
6.3,97.0,0.0,12500000.0
6.4,99.0,125169.0,10500000.0
7.9,24.0,0.0,0.0
5.3,144.0,1165104.0,0.0
5.8,111.0,1066555.0,11000000.0
6.6,145.0,5669081.0,10818775.0
7.4,106.0,0.0,11000000.0
8.3,126.0,138339411.0,10000000.0
5.3,106.0,0.0,11000000.0
6.2,121.0,80150343.0,10000000.0
6.9,117.0,85300000.0,10000000.0
5.9,98.0,68353550.0,10000000.0
6.1,109.0,78845130.0,10000000.0
5.8,95.0,63319509.0,10000000.0
7.3,109.0,47536959.0,10000000.0
5.9,96.0,63270259.0,10000000.0
5.5,101.0,55865715.0,10000000.0
5.0,107.0,63231524.0,6000000.0
7.0,119.0,52293982.0,13800000.0
7.8,178.0,0.0,10000000.0
6.4,100.0,50752337.0,10000000.0
5.9,98.0,110175871.0,10000000.0
7.0,92.0,38624000.0,12000000.0
6.1,90.0,37470017.0,10000000.0
6.9,90.0,40485039.0,10000000.0
7.5,153.0,16800000.0,10000000.0
7.3,124.0,46377022.0,10000000.0
6.5,82.0,36696761.0,23000000.0
6.2,107.0,36200000.0,12305523.0
6.7,75.0,0.0,10000000.0
6.0,97.0,35794166.0,10000000.0
6.3,80.0,33583175.0,10000000.0
5.8,85.0,32983713.0,20000000.0
6.1,97.0,52200504.0,10000000.0
6.9,109.0,33000000.0,10000000.0
8.3,104.0,30093107.0,6000000.0
5.4,140.0,32101000.0,10000000.0
6.7,90.0,31487293.0,9000000.0
7.4,130.0,30651422.0,10000000.0
5.6,98.0,30306281.0,10000000.0
6.5,101.0,29500000.0,10000000.0
6.5,114.0,30050028.0,17000000.0
5.8,100.0,29392418.0,10000000.0
5.0,85.0,28563926.0,8500000.0
5.5,103.0,28435406.0,12000000.0
6.5,100.0,25339117.0,10000000.0
7.2,114.0,25600000.0,10000000.0
7.2,103.0,0.0,10000000.0
5.2,97.0,27736779.0,10000000.0
5.7,116.0,24397469.0,17000000.0
4.7,96.0,20384136.0,10000000.0
5.9,98.0,25464480.0,10000000.0
6.8,105.0,20338609.0,10000000.0
5.9,123.0,18272447.0,10000000.0
5.3,107.0,0.0,10000000.0
6.0,112.0,17378977.0,0.0
7.7,93.0,17096053.0,9000000.0
4.4,97.0,21371425.0,10000000.0
6.6,122.0,33071558.0,10000000.0
6.7,101.0,17655201.0,10000000.0
5.5,100.0,16247775.0,25000000.0
6.5,129.0,16153600.0,10000000.0
6.2,81.0,16033556.0,10000000.0
7.1,96.0,16667084.0,11000000.0
6.1,84.0,15417771.0,12600000.0
7.1,100.0,0.0,10000000.0
6.0,110.0,15156200.0,30000000.0
7.4,130.0,21589307.0,10000000.0
5.9,84.0,20339754.0,10000000.0
4.1,106.0,28873374.0,10000000.0
5.8,89.0,15102127.0,0.0
5.9,76.0,13684949.0,3000000.0
7.0,99.0,14597405.0,6400000.0
6.8,96.0,12570442.0,10000000.0
7.4,104.0,12514138.0,10000000.0
7.1,108.0,43771291.0,5000000.0
7.0,108.0,11703287.0,10000000.0
5.8,87.0,11560259.0,22000000.0
7.8,89.0,10824921.0,10000000.0
6.5,97.0,10561238.0,10000000.0
7.0,106.0,14479776.0,10000000.0
6.3,100.0,9801782.0,10000000.0
5.3,89.0,8070311.0,10000000.0
6.8,114.0,0.0,10000000.0
5.5,95.0,8460995.0,10000000.0
7.4,97.0,8111360.0,10000000.0
4.3,94.0,8828771.0,6000000.0
6.0,103.0,67631157.0,100000000.0
5.2,95.0,7563670.0,10000000.0
6.7,101.0,6619173.0,10000000.0
6.3,87.0,6857503.0,0.0
7.9,40.0,0.0,0.0
8.6,101.0,6712241.0,7500000.0
6.1,82.0,6842058.0,10000000.0
5.8,74.0,6491350.0,10000000.0
7.7,130.0,9473382.0,10000000.0
8.0,112.0,6197866.0,10000000.0
5.6,96.0,6044618.0,10000000.0
6.7,89.0,7764027.0,10000000.0
6.6,100.0,5998971.0,0.0
4.2,78.0,0.0,10000000.0
6.6,121.0,21569041.0,9000000.0
4.1,85.0,4356743.0,16000000.0
7.3,120.0,5484375.0,10000000.0
7.1,106.0,5348317.0,10000000.0
6.5,83.0,4244155.0,10000000.0
7.0,120.0,5004648.0,10000000.0
5.5,111.0,3333823.0,10000000.0
6.6,100.0,3275585.0,11500000.0
7.1,89.0,3193102.0,9000000.0
7.9,115.0,54557348.0,6500000.0
7.1,135.0,3041803.0,10000000.0
5.6,92.0,3060858.0,10000000.0
7.3,120.0,1055654.0,10000000.0
3.3,97.0,2331318.0,10000000.0
6.5,135.0,2185266.0,10000000.0
4.8,93.0,26583369.0,10000000.0
5.2,118.0,800000.0,14000000.0
6.3,97.0,7574066.0,10000000.0
7.2,98.0,1754319.0,10000000.0
6.8,98.0,1641788.0,8000000.0
5.7,101.0,1631839.0,10000000.0
7.2,132.0,1309849.0,10000000.0
6.9,106.0,1939441.0,10000000.0
9.1,55.0,447093.0,0.0
6.3,168.0,0.0,10000000.0
6.2,87.0,1276984.0,10000000.0
6.7,98.0,1987762.0,11000000.0
6.5,96.0,1474508.0,5000000.0
7.2,104.0,1011054.0,10000000.0
5.3,93.0,900926.0,10000000.0
6.7,95.0,866778.0,10000000.0
6.2,119.0,836641.0,0.0
3.6,89.0,598645.0,10000000.0
5.7,107.0,578527.0,10000000.0
7.3,85.0,488872.0,10000000.0
5.0,93.0,365734.0,10000000.0
6.6,101.0,231417.0,60000000.0
6.6,103.0,3093491.0,5000000.0
6.8,101.0,244465.0,0.0
6.2,123.0,756452.0,0.0
7.3,111.0,228524.0,4000000.0
6.2,86.0,226792.0,10000000.0
6.9,99.0,221210.0,0.0
6.6,90.0,136432.0,5000000.0
6.3,82.0,131617.0,10000000.0
7.0,110.0,152857.0,0.0
3.3,83.0,126247.0,6200000.0
6.7,128.0,82739.0,0.0
6.5,97.0,0.0,10000000.0
3.5,86.0,15447.0,10000000.0
5.5,91.0,19348.0,10000000.0
5.9,90.0,100503.0,8000000.0
4.7,90.0,92900.0,5000000.0
5.2,112.0,0.0,10000000.0
5.2,85.0,0.0,0.0
3.9,93.0,5561.0,10000000.0
6.1,104.0,3607.0,10000000.0
5.8,94.0,0.0,0.0
6.7,85.0,70527.0,6500000.0
5.7,99.0,0.0,10000000.0
6.9,117.0,0.0,6000000.0
6.3,106.0,0.0,10000000.0
6.9,81.0,11835.0,10000000.0
5.4,100.0,0.0,10000000.0
3.8,90.0,0.0,10000000.0
7.0,116.0,0.0,10000000.0
7.3,135.0,128486.0,10000000.0
4.6,84.0,0.0,10000000.0
6.5,89.0,0.0,10000000.0
6.8,107.0,16025394.0,0.0
6.7,144.0,2483955.0,9600000.0
6.1,98.0,57176582.0,9500000.0
5.2,94.0,0.0,10000000.0
6.9,117.0,43100000.0,9500000.0
6.0,102.0,0.0,10000000.0
7.9,127.0,225377.0,8900000.0
4.5,98.0,14114488.0,10500000.0
5.1,88.0,0.0,9500000.0
7.6,197.0,46300000.0,9400000.0
7.6,121.0,12899702.0,0.0
6.7,90.0,0.0,9300000.0
6.1,89.0,113155.0,0.0
7.5,104.0,2600000.0,6000000.0
5.3,94.0,0.0,10000000.0
6.0,90.0,1602466.0,600000000.0
7.1,130.0,3029870.0,7400000.0
7.5,92.0,0.0,8500000.0
6.9,176.0,3047539.0,7217600.0
8.5,116.0,78900000.0,11000000.0
7.5,88.0,30859000.0,83532.0
6.6,106.0,3571735.0,10000000.0
8.0,181.0,50000000.0,9000000.0
7.0,130.0,63600000.0,9000000.0
5.8,93.0,0.0,10000000.0
7.3,110.0,0.0,0.0
6.8,123.0,36049108.0,9000000.0
6.7,120.0,34074895.0,9000000.0
6.5,87.0,33244684.0,9000000.0
8.0,123.0,24530513.0,9000000.0
6.5,103.0,71519230.0,9000000.0
4.9,91.0,20035310.0,9000000.0
7.1,88.0,18225165.0,9000000.0
7.0,126.0,17804273.0,20000000.0
7.0,120.0,16938179.0,8000000.0
7.5,116.0,90400000.0,0.0
4.5,94.0,16235293.0,9000000.0
5.5,85.0,11827301.0,0.0
7.7,137.0,10161099.0,9000000.0
7.2,114.0,6610326.0,0.0
4.8,76.0,6126237.0,0.0
6.7,119.0,6047856.0,8500000.0
7.0,99.0,4681503.0,9000000.0
6.5,79.0,4350774.0,8000000.0
7.4,114.0,3420871.0,0.0
3.5,30.0,0.0,0.0
5.7,91.0,0.0,9000000.0
6.2,95.0,2955039.0,9000000.0
5.7,103.0,1530535.0,9000000.0
6.4,92.0,4881867.0,9000000.0
7.0,124.0,1043487.0,0.0
7.7,156.0,770629.0,0.0
5.4,84.0,11860839.0,9000000.0
6.6,300.0,454255.0,400000000.0
6.1,120.0,349618.0,9000000.0
7.6,121.0,112935.0,9000000.0
6.2,97.0,883887.0,9000000.0
6.6,86.0,13751.0,11400000.0
6.1,93.0,0.0,19000000.0
7.3,45.0,145109.0,45000000.0
4.2,97.0,1046166.0,9000000.0
7.1,102.0,0.0,0.0
6.0,105.0,2874.0,0.0
6.5,103.0,0.0,9000000.0
6.5,93.0,174635000.0,8800000.0
5.7,76.0,0.0,0.0
6.1,90.0,0.0,8800000.0
7.1,122.0,0.0,9000000.0
7.3,127.0,171320.0,0.0
6.5,84.0,14373825.0,8600000.0
7.9,23.0,0.0,0.0
5.7,96.0,162.0,9000000.0
7.2,97.0,32222567.0,0.0
7.3,112.0,39462438.0,7000000.0
6.9,125.0,29200000.0,8500000.0
5.0,96.0,21564616.0,8500000.0
5.9,98.0,0.0,9000000.0
6.7,92.0,0.0,60000000.0
7.3,103.0,14879556.0,8000000.0
7.6,122.0,13569248.0,0.0
6.5,101.0,34017854.0,8500000.0
2.1,104.0,4273372.0,22000000.0
5.3,101.0,0.0,9000000.0
7.2,135.0,0.0,8000000.0
7.0,119.0,4440055.0,8500000.0
8.0,128.0,4018695.0,12000000.0
6.5,107.0,80000000.0,8200000.0
6.9,106.0,6262942.0,9000000.0
7.1,126.0,1997807.0,8000000.0
7.3,128.0,1207007.0,0.0
7.5,127.0,1829142.0,0.0
6.9,160.0,3827466.0,0.0
7.2,126.0,90800000.0,8000000.0
7.2,171.0,0.0,7623000.0
6.7,150.0,140244.0,8500000.0
6.0,122.0,0.0,8300000.0
8.9,178.0,107930000.0,8000000.0
7.7,95.0,76657000.0,0.0
7.9,117.0,32279955.0,8500000.0
5.6,119.0,4992159.0,8550000.0
8.0,174.0,163214286.0,8200000.0
6.2,111.0,69800000.0,8000000.0
7.9,101.0,59889948.0,8000000.0
8.1,89.0,52287414.0,8000000.0
7.6,113.0,45063889.0,8000000.0
3.5,95.0,40066497.0,8000000.0
7.6,112.0,36500000.0,8000000.0
6.5,109.0,27362712.0,8000000.0
5.6,108.0,34746109.0,8000000.0
7.7,100.0,34963967.0,8000000.0
5.2,90.0,25926543.0,8000000.0
6.9,130.0,0.0,8000000.0
6.1,94.0,26049082.0,8000000.0
5.0,93.0,0.0,8000000.0
7.4,111.0,22551000.0,8000000.0
6.8,142.0,22800000.0,7000000.0
7.1,60.0,0.0,0.0
6.4,107.0,18090181.0,8000000.0
5.7,91.0,17843379.0,8000000.0
7.5,112.0,18811135.0,0.0
6.7,82.0,17278980.0,8000000.0
5.6,97.0,16699684.0,8000000.0
7.0,128.0,50815288.0,50000000.0
7.6,102.0,15047419.0,7000000.0
6.5,93.0,14015786.0,5000000.0
7.0,116.0,0.0,8000000.0
6.3,138.0,10269307.0,8000000.0
6.4,117.0,0.0,8300000.0
7.1,93.0,17536788.0,8000000.0
7.1,92.0,58401464.0,8000000.0
6.5,110.0,8880705.0,0.0
6.9,92.0,8279017.0,8000000.0
5.4,104.0,10106233.0,8000000.0
4.9,98.0,0.0,8000000.0
5.1,89.0,4692814.0,8000000.0
5.3,92.0,5018450.0,8000000.0
7.5,140.0,25967000.0,0.0
8.3,60.0,0.0,0.0
7.3,90.0,3442820.0,8000000.0
7.3,129.0,3205244.0,10000000.0
7.1,111.0,3076425.0,8000000.0
6.0,79.0,2275557.0,8000000.0
6.6,104.0,1789892.0,8000000.0
7.2,101.0,6350058.0,8000000.0
7.2,113.0,1094798.0,7200000.0
6.9,92.0,1071240.0,8000000.0
6.8,106.0,532190.0,8000000.0
4.0,98.0,0.0,8000000.0
7.7,75.0,686383.0,6500000.0
7.4,104.0,16168741.0,8000000.0
6.5,108.0,568695.0,8000000.0
6.4,99.0,398420.0,8000000.0
7.2,180.0,0.0,0.0
5.6,109.0,336456.0,8000000.0
6.3,111.0,146083.0,0.0
6.8,93.0,298110.0,8000000.0
5.5,99.0,127144.0,8000000.0
6.9,98.0,117190.0,8000000.0
6.0,95.0,108662.0,8000000.0
7.7,142.0,0.0,0.0
6.4,107.0,53481.0,8000000.0
6.6,102.0,23106.0,50000000.0
8.1,124.0,439162.0,1100000000.0
5.9,97.0,0.0,22000000.0
7.7,124.0,0.0,8000000.0
4.6,96.0,0.0,8000000.0
6.9,90.0,671240.0,7900000.0
6.8,102.0,10105505.0,0.0
5.4,93.0,0.0,0.0
6.5,90.0,882290.0,10000000.0
4.2,106.0,0.0,8000000.0
7.4,99.0,106593296.0,7500000.0
6.9,115.0,43490057.0,7500000.0
6.7,89.0,32333860.0,7500000.0
7.3,101.0,0.0,7700000.0
7.6,92.0,24792061.0,6500000.0
5.4,94.0,17544812.0,10000000.0
7.3,100.0,12574715.0,4500000.0
6.4,106.0,10281585.0,0.0
6.0,109.0,5100000.0,7500000.0
7.2,105.0,10460089.0,7500000.0
6.0,102.0,4239767.0,7500000.0
3.1,97.0,4131640.0,7500000.0
6.9,118.0,3347439.0,7500000.0
6.2,92.0,10814185.0,8000000.0
5.5,112.0,533344.0,0.0
6.9,103.0,206400.0,50000000.0
6.3,93.0,197148.0,7500000.0
7.9,115.0,54557348.0,6500000.0
6.7,113.0,3014541.0,8000000.0
5.6,95.0,0.0,7500000.0
5.4,153.0,872643.0,6000000.0
8.0,89.0,4443403.0,7300000.0
5.7,92.0,0.0,12000000.0
7.6,107.0,0.0,5000000.0
7.0,118.0,1330827.0,7000000.0
7.2,97.0,1818681.0,7300000.0
6.2,156.0,336530303.0,258000000.0
3.5,100.0,12610552.0,7500000.0
7.5,96.0,143492840.0,7500000.0
5.1,104.0,0.0,7500000.0
6.7,120.0,43800000.0,7200000.0
9.2,175.0,134821952.0,6000000.0
6.1,95.0,94900000.0,4000000.0
7.7,95.0,32391374.0,7500000.0
7.6,121.0,40158000.0,7000000.0
6.1,110.0,113709992.0,7000000.0
4.9,96.0,32131483.0,11000000.0
6.8,121.0,35400000.0,7000000.0
7.0,95.0,34099640.0,5000000.0
7.2,112.0,31973840.0,0.0
5.7,112.0,37295394.0,6600000.0
7.3,143.0,144812796.0,105000000.0
7.5,93.0,31501218.0,7500000.0
7.4,110.0,28747570.0,7000000.0
7.2,104.0,25625110.0,7000000.0
6.5,115.0,403932.0,20000000.0
9.0,53.0,0.0,0.0
6.8,119.0,25000000.0,9000000.0
6.8,125.0,21000000.0,13000000.0
5.2,96.0,20257000.0,7000000.0
7.2,100.0,26005908.0,3500000.0
7.5,46.0,18642318.0,0.0
4.0,89.0,15818967.0,7000000.0
6.8,92.0,14891000.0,7000000.0
6.9,109.0,16901126.0,7000000.0
8.2,44.0,0.0,2300000.0
7.3,103.0,17474107.0,7000000.0
6.1,95.0,14003141.0,7000000.0
7.8,143.0,304360277.0,200000000.0
6.0,105.0,12583510.0,7000000.0
4.1,79.0,0.0,350000.0
7.0,106.0,9190525.0,7000000.0
7.1,100.0,9176553.0,7500000.0
6.2,103.0,9094451.0,7000000.0
6.9,116.0,14612840.0,7000000.0
7.6,99.0,9166863.0,7000000.0
7.6,164.0,8373585.0,7000000.0
6.4,96.0,7292175.0,7000000.0
6.2,122.0,6601079.0,7000000.0
7.5,94.0,6165429.0,6000000.0
2.0,93.0,5694308.0,7000000.0
6.2,96.0,5430822.0,7000000.0
7.7,60.0,0.0,0.0
6.5,113.0,4720371.0,7000000.0
7.4,60.0,0.0,0.0
7.9,192.0,2921738.0,7000000.0
6.8,99.0,2344847.0,7000000.0
6.3,91.0,7455447.0,7000000.0
6.3,100.0,2148212.0,7000000.0
6.6,105.0,2062066.0,7000000.0
6.4,99.0,1654367.0,7000000.0
7.5,112.0,1738692.0,7000000.0
5.8,100.0,2209479.0,0.0
6.5,99.0,1889522.0,7000000.0
4.8,100.0,0.0,7000000.0
7.2,125.0,1110286.0,4825000.0
6.3,107.0,1000000.0,9000000.0
7.0,107.0,700000.0,50000000.0
6.3,97.0,1768416.0,7000000.0
5.3,105.0,1425993.0,0.0
2.3,95.0,306715.0,10000000.0
7.1,106.0,382946.0,7000000.0
6.2,93.0,518134.0,0.0
6.2,103.0,236266.0,3500000.0
6.7,96.0,196067.0,7000000.0
6.5,103.0,532988.0,7000000.0
5.9,108.0,453079.0,7000000.0
6.7,177.0,0.0,7000000.0
6.0,118.0,46451.0,7000000.0
6.9,97.0,233103.0,7000000.0
7.9,102.0,0.0,7000000.0
4.8,88.0,0.0,7000000.0
5.3,80.0,0.0,7000000.0
6.0,45.0,0.0,7000000.0
7.3,115.0,41400000.0,6900000.0
7.4,97.0,0.0,0.0
7.7,102.0,7993039.0,6900000.0
4.8,111.0,0.0,7000000.0
5.8,94.0,0.0,7000000.0
7.3,125.0,927107.0,15000000.0
7.0,108.0,49526.0,6800000.0
6.4,101.0,10696.0,6800000.0
5.6,101.0,31607598.0,6900000.0
8.2,139.0,6857096.0,6800000.0
6.5,125.0,223878.0,5000000.0
6.4,88.0,828.0,0.0
8.1,115.0,8060.0,4000000.0
5.4,99.0,84263837.0,6500000.0
6.3,88.0,110029.0,6500000.0
7.8,112.0,57504069.0,6000000.0
6.8,108.0,54215416.0,6500000.0
7.2,107.0,0.0,0.0
7.1,104.0,31899000.0,6500000.0
6.2,108.0,24103594.0,6500000.0
7.3,102.0,16842303.0,6500000.0
5.9,88.0,13367101.0,6500000.0
7.2,115.0,0.0,6500000.0
3.6,91.0,10149779.0,6500000.0
7.7,141.0,6173485.0,7000000.0
7.3,101.0,4000304.0,6500000.0
7.4,105.0,2338695.0,4000000.0
6.6,100.0,2024854.0,6500000.0
6.9,116.0,2268296.0,6500000.0
6.8,97.0,1029017.0,6500000.0
7.3,106.0,64148.0,6500000.0
7.2,105.0,66637.0,6500000.0
6.5,102.0,0.0,6500000.0
7.7,122.0,871577.0,4500000.0
8.1,107.0,38400000.0,6500000.0
7.7,121.0,4063859.0,4800000.0
7.6,98.0,449558.0,10000000.0
7.3,108.0,0.0,4000000.0
7.2,123.0,2122561.0,6000000.0
7.2,110.0,181360000.0,6000000.0
8.1,120.0,137963328.0,6000000.0
7.5,122.0,119078393.0,6000000.0
8.1,110.0,102308900.0,6000000.0
7.8,139.0,102300000.0,6000000.0
7.8,124.0,54800000.0,6000000.0
5.8,120.0,24004159.0,110000000.0
7.6,152.0,43650000.0,6000000.0
7.4,98.0,39800000.0,6000000.0
6.3,106.0,27457409.0,6000000.0
6.9,106.0,25047631.0,6000000.0
8.6,106.0,23272306.0,6000000.0
5.1,89.0,22168359.0,8000000.0
6.4,94.0,21005329.0,6000000.0
7.9,109.0,26236603.0,6000000.0
6.9,144.0,20400000.0,8000000.0
7.5,90.0,18621249.0,6000000.0
7.2,106.0,25244700.0,6000000.0
5.8,121.0,14545844.0,6500000.0
2.9,89.0,13235267.0,6000000.0
